SUBMISSIONYEARQUARTER,PWSID,PWS_ACTIVITY_CODE,POPULATION_SERVED_COUNT,STATE_CODE
2026Q2,OH8301012,A,3410,OH
2026Q2,OH6256812,A,25,OH
2026Q2,OH6256912,A,42,OH
2026Q2,OH6789730,A,75,OH
2026Q2,CA2300958,A,37,CA
2026Q2,MN5691220,A,25,MN
2026Q2,MN5690372,A,25,MN
2026Q2,MN5730322,A,130,MN
2026Q2,OR4100816,A,19885,OR
2026Q2,MN5160046,A,25,MN
2026Q2,MN5691081,A,25,IA
2026Q2,IA9580801,A,95,IA
2026Q2,IA5540101,A,65,IA
2026Q2,MN5810039,A,150,MN
2026Q2,MN5050051,A,50,MN
2026Q2,IA2242401,A,45,IA
2026Q2,IA6715203,A,50,IA
2026Q2,IA5225809,A,84,IA
2026Q2,MN5840003,A,100,MN
2026Q2,IA9630001,A,775,IA
2026Q2,IA4515778,A,36,IA
2026Q2,NC0276460,A,40,NC
2026Q2,NC1050081,A,40,NC
2026Q2,NC0279692,A,71,NC
2026Q2,NC0111150,A,100,NC
2026Q2,NC4064001,A,75,NC
2026Q2,NC0392975,A,125,NC
2026Q2,NC0319478,A,70,NC
2026Q2,NC0197443,A,25,NC
2026Q2,MN5690165,A,119,MN
2026Q2,MN5180935,A,900,MN
2026Q2,TX1011112,A,96,TX
2026Q2,MN5250119,A,25,MN
2026Q2,TX2040073,A,25,TX
2026Q2,MN5110833,A,100,MN
2026Q2,MN5290390,A,35,MN
2026Q2,TX1050213,A,150,TX
2026Q2,MN5270427,A,40,MN
2026Q2,TX1050215,A,40,TX
2026Q2,TX1470032,A,57,TX
2026Q2,TX1470021,A,207,TX
2026Q2,TX1070217,A,522,TX
2026Q2,MN5380013,A,25,MN
2026Q2,MN5820275,A,100,MN
2026Q2,MN5550003,A,40,MN
2026Q2,MN5710413,A,60,MN
2026Q2,MN5820513,A,200,MN
2026Q2,CT0960171,A,128,CT
2026Q2,IA1037302,A,60,IA
2026Q2,MN1700012,A,579,MN
2026Q2,IA9133603,A,80,IA
2026Q2,CT1340084,A,25,CT
2026Q2,CT1340074,A,25,CT
2026Q2,ID6030029,A,200,ID
2026Q2,WA5379125,A,72,WA
2026Q2,WA53AD762,A,51,WA
2026Q2,WA5306514,A,35,WA
2026Q2,WA5398837,A,58,WA
2026Q2,IA0520905,A,25,IA
2026Q2,WA53AD507,A,28,WA
2026Q2,WA53AD779,A,98,WA
2026Q2,OH7779412,A,40,OH
2026Q2,WA53AD782,A,83,WA
2026Q2,WA53AD778,A,100,WA
2026Q2,WA53AD785,A,96,WA
2026Q2,OH5401212,A,142,OH
2026Q2,OH8504311,A,1410,OH
2026Q2,WA5384870,A,2157,WA
2026Q2,WA5313900,A,1980,WA
2026Q2,OH3849112,A,55,OH
2026Q2,OH4549312,A,150,OH
2026Q2,OH4549212,A,50,OH
2026Q2,OH7054312,A,110,OH
2026Q2,OH7054212,A,110,OH
2026Q2,OH0345112,A,150,OH
2026Q2,VT0005565,A,6740,VT
2026Q2,VT0000120,A,50,VT
2026Q2,VT0020048,A,104,VT
2026Q2,WA53AC014,A,28,WA
2026Q2,WA5376658,A,37,WA
2026Q2,WA5329489,A,73,WA
2026Q2,WA5323661,A,40,WA
2026Q2,OH7771412,A,150,OH
2026Q2,OH6334115,A,100,OH
2026Q2,MN5250080,A,50,MN
2026Q2,MN5561003,A,25,MN
2026Q2,MN5820178,A,85,MN
2026Q2,MN1290008,A,160,MN
2026Q2,MN5370219,A,50,MN
2026Q2,MN5180414,A,60,MN
2026Q2,MN5210542,A,25,MN
2026Q2,MN5580387,A,80,MN
2026Q2,MN1110033,A,64,MN
2026Q2,NJ1332334,A,30,NJ
2026Q2,NJ0610314,A,308,NJ
2026Q2,NJ1309338,A,55,NJ
2026Q2,NJ1309435,A,87,NJ
2026Q2,NJ1309313,A,67,NJ
2026Q2,NJ1319442,A,308,NJ
2026Q2,NJ1319436,A,312,NJ
2026Q2,NJ0611302,A,310,NJ
2026Q2,NJ1008310,A,108,NJ
2026Q2,NJ0603323,A,62,NJ
2026Q2,LA1031030,A,7173,LA
2026Q2,NJ0116001,A,23500,NJ
2026Q2,NJ1438311,A,55,NJ
2026Q2,MN5710348,A,50,MN
2026Q2,MN5691027,A,25,MN
2026Q2,NJ1007308,A,200,NJ
2026Q2,NJ0105333,A,65,NJ
2026Q2,OH7655312,A,130,OH
2026Q2,OH8544912,A,90,OH
2026Q2,OH7700032,A,154,OH
2026Q2,OH7700033,A,25,OH
2026Q2,ID5340013,A,25,ID
2026Q2,OH8637912,A,60,OH
2026Q2,WV9944019,A,31,WV
2026Q2,WV9936012,A,25,WV
2026Q2,ND0700804,A,280,ND
2026Q2,WV9916039,A,30,WV
2026Q2,WV9904015,A,500,WV
2026Q2,WV9938038,A,40,WV
2026Q2,WV9919040,A,25,MD
2026Q2,WV3302514,A,339,WV
2026Q2,WV3303204,A,480,WV
2026Q2,WV9913138,A,25,WV
2026Q2,CT0867071,A,77,CT
2026Q2,CT0798024,A,25,CT
2026Q2,CT0969263,A,30,CT
2026Q2,NY2402367,A,310,NY
2026Q2,NY2402363,A,300,NY
2026Q2,NY0301684,A,1051,NY
2026Q2,NY4814155,A,25,PA
2026Q2,NY5614830,A,30,NY
2026Q2,AL0000772,A,2643,AL
2026Q2,NY5614901,A,70,NY
2026Q2,OK2006064,A,50,OK
2026Q2,OK2002166,A,504,OK
2026Q2,OK2004257,A,350,OK
2026Q2,OK3004013,A,2180,OK
2026Q2,PA4050032,A,200,PA
2026Q2,NE3103904,A,3550,NE
2026Q2,PA2520924,A,100,PA
2026Q2,PA7360809,A,30,PA
2026Q2,PA4550320,A,62,PA
2026Q2,PA4140111,A,250,PA
2026Q2,PA1460337,A,80,PA
2026Q2,PA7670110,A,97,PA
2026Q2,PA5020012,A,5565,PA
2026Q2,PA7210010,A,1700,PA
2026Q2,PA3486567,A,25,PA
2026Q2,PA2590342,A,25,PA
2026Q2,PA7010926,A,125,PA
2026Q2,PA7210855,A,200,PA
2026Q2,PA4050871,A,40,PA
2026Q2,IA6500600,A,35,IA
2026Q2,VA1035227,A,137,VA
2026Q2,VA1035578,A,230,VA
2026Q2,VA4159750,A,70,VA
2026Q2,VA2023155,A,100,VA
2026Q2,VA2165155,A,500,VA
2026Q2,NY4901195,A,990,NY
2026Q2,NY1312479,A,190,NY
2026Q2,PA1090091,A,974,PA
2026Q2,PA6250067,A,375,PA
2026Q2,ID5070008,A,80,ID
2026Q2,PA2520926,A,300,PA
2026Q2,PA3480948,A,100,PA
2026Q2,PA4410825,A,25,PA
2026Q2,PA3540461,A,75,PA
2026Q2,PA5260035,A,95,PA
2026Q2,PA3480350,A,30,PA
2026Q2,PA2640031,A,160,PA
2026Q2,IA5285302,A,67,IA
2026Q2,PA7500369,A,100,PA
2026Q2,PA3540835,A,100,PA
2026Q2,PA2580461,A,50,PA
2026Q2,PA5026566,A,25,NM
2026Q2,TX0620016,A,50,TX
2026Q2,TX0130016,A,116,TX
2026Q2,AZ0402017,A,800,AZ
2026Q2,AZ0407076,A,350,AZ
2026Q2,AZ0413174,A,80,AZ
2026Q2,AZ0403044,A,70,AZ
2026Q2,AZ0403005,A,8996,AZ
2026Q2,AZ0415318,A,130,AZ
2026Q2,PA2580815,A,50,PA
2026Q2,PA6610333,A,25,PA
2026Q2,PA5100985,A,25,PA
2026Q2,OK1020511,A,496,OK
2026Q2,OK2006069,A,50,OK
2026Q2,OK2000404,A,1570,OK
2026Q2,OK2000403,A,25,OK
2026Q2,OK2000447,A,25,OK
2026Q2,OK3001934,A,250,CA
2026Q2,OK1020806,A,55935,OK
2026Q2,OR4100619,A,50,OR
2026Q2,OR4190609,A,450,OR
2026Q2,NY1500298,A,430,NY
2026Q2,NY2202349,A,1734,NY
2026Q2,NY4130276,A,200,NY
2026Q2,NY1730069,A,25,NY
2026Q2,NY4523020,A,180,NY
2026Q2,NY1330189,A,187,NY
2026Q2,NY4620969,A,100,NY
2026Q2,NY0116328,A,51,NY
2026Q2,NY1330172,A,120,NY
2026Q2,NY1330301,A,25,NY
2026Q2,NY1640039,A,30,NY
2026Q2,NY0130024,A,25,NY
2026Q2,NY2830016,A,25,NY
2026Q2,NY2830015,A,25,NY
2026Q2,NY1730048,A,25,NY
2026Q2,AZ0407548,A,50,AZ
2026Q2,AZ0407554,A,500,AZ
2026Q2,AZ0413023,A,4257,AZ
2026Q2,AZ0407528,A,508,AZ
2026Q2,AZ0407517,A,795,AZ
2026Q2,AZ0407007,A,10263,AZ
2026Q2,AZ0407046,A,55810,AZ
2026Q2,AZ0407511,A,96,AZ
2026Q2,NJ1332306,A,108,NJ
2026Q2,AZ0420597,A,250,AZ
2026Q2,VT0005427,A,42,NY
2026Q2,AZ0402412,A,58,AZ
2026Q2,AZ0420368,A,163,AZ
2026Q2,ID1090168,A,80,ID
2026Q2,RI2674912,A,45,RI
2026Q2,NJ1022385,A,65,NJ
2026Q2,RI1900038,A,125,RI
2026Q2,RI2980195,A,125,RI
2026Q2,RI2000053,A,30,RI
2026Q2,RI2000035,A,25,RI
2026Q2,RI2389711,A,400,RI
2026Q2,OK2002320,A,45,OK
2026Q2,OK3002134,A,465,OK
2026Q2,OK1021202,A,27155,OK
2026Q2,OK2006202,A,937,OK
2026Q2,OK2005840,A,750,OK
2026Q2,NY5121490,A,100,NY
2026Q2,NY5122187,A,100,NY
2026Q2,NY5130092,A,75,NY
2026Q2,NY1719104,A,50,NY
2026Q2,NY1322740,A,450,NY
2026Q2,NY5208917,A,400,NY
2026Q2,NY5030097,A,25,NY
2026Q2,NY5421429,A,42,NY
2026Q2,NY3721173,A,226,NY
2026Q2,NY1322563,A,188,NY
2026Q2,ID1090057,A,25,ID
2026Q2,VA6179777,A,29,MD
2026Q2,VA3183160,A,1065,VA
2026Q2,VA2187415,A,150,VA
2026Q2,VA2069208,A,200,VA
2026Q2,VA6107350,A,334808,VA
2026Q2,VA6107070,A,95,VA
2026Q2,VA6107651,A,284,VA
2026Q2,VA6107660,A,1540,VA
2026Q2,VA6107555,A,1061,VA
2026Q2,VA6107037,A,336,VA
2026Q2,VA6107345,A,490,VA
2026Q2,VA4087250,A,50,VA
2026Q2,VA6061114,A,160,VA
2026Q2,LA2115128,A,40,LA
2026Q2,LA2103536,A,400,LA
2026Q2,PA5101080,A,25,TN
2026Q2,PA2451441,A,25,PA
2026Q2,PA6530819,A,25,PA
2026Q2,LA1045002,A,8775,LA
2026Q2,LA2045080,A,25,LA
2026Q2,LA2103554,A,100,LA
2026Q2,LA1061008,A,1530,LA
2026Q2,LA1017058,A,657,LA
2026Q2,LA1123001,A,594,LA
2026Q2,LA2005191,A,88,LA
2026Q2,LA1099025,A,111,LA
2026Q2,KS2011304,A,1958,KS
2026Q2,KS2010704,A,1238,KS
2026Q2,KS2000305,A,271,KS
2026Q2,OR4100152,A,1906,OR
2026Q2,SD4602295,A,40,SD
2026Q2,KS2010102,A,256,KS
2026Q2,KS2006302,A,321,KS
2026Q2,IA1286801,A,70,IA
2026Q2,KS2002702,A,51,KS
2026Q2,KS2014914,A,2781,KS
2026Q2,KS2013501,A,253,KS
2026Q2,KS2005543,A,1575,KS
2026Q2,LA1049028,A,444,MO
2026Q2,LA1063018,A,300,MO
2026Q2,LA1063030,A,999,MO
2026Q2,OR4195004,A,35,OR
2026Q2,NY1322773,A,50,NY
2026Q2,NY0315989,A,25,NY
2026Q2,NY1904240,A,67,NY
2026Q2,RI1647515,A,49000,RI
2026Q2,RI2980192,A,200,RI
2026Q2,RI2980222,A,50,MA
2026Q2,RI2428721,A,438,RI
2026Q2,RI2980475,A,300,RI
2026Q2,IA1970801,A,60,IA
2026Q2,LA2105067,A,125,LA
2026Q2,LA2095008,A,817,LA
2026Q2,LA2103343,A,343,TN
2026Q2,LA1035006,A,45,LA
2026Q2,LA1035007,A,1071,LA
2026Q2,LA1119011,A,1410,LA
2026Q2,NY0630080,A,30,NY
2026Q2,NY1330224,A,56,NY
2026Q2,NY0800699,A,63,NY
2026Q2,NY3503574,A,326,NY
2026Q2,NY0630158,A,90,NY
2026Q2,NY5615261,A,90,NY
2026Q2,NY4430167,A,78,NY
2026Q2,NY5509685,A,40,NY
2026Q2,NY5518819,A,25,NY
2026Q2,LA1013006,A,435,LA
2026Q2,VA6107222,A,25,VA
2026Q2,VA5067466,A,90,VA
2026Q2,VA3001857,A,100,VA
2026Q2,OR4101282,A,80,OR
2026Q2,LA1097004,A,3717,LA
2026Q2,LA1099009,A,4446,LA
2026Q2,LA2031002,A,120,LA
2026Q2,LA1081012,A,2346,LA
2026Q2,LA2103487,A,999,LA
2026Q2,CA2701742,A,150,CA
2026Q2,CA2701403,A,36,CA
2026Q2,LA1103123,A,500,LA
2026Q2,LA2019175,A,25,TN
2026Q2,LA2001067,A,25,TN
2026Q2,CA2702609,A,29,CA
2026Q2,LA1079005,A,1531,LA
2026Q2,NY4814168,A,120,NY
2026Q2,NY3504299,A,25,NJ
2026Q2,NY5917333,A,101,NY
2026Q2,NY3510136,A,21,NY
2026Q2,NY3922369,A,30,NY
2026Q2,CA5000346,A,25,CA
2026Q2,OR4100824,A,40,OR
2026Q2,NY5730063,A,25,NY
2026Q2,IA6171029,A,5428,IA
2026Q2,NY2630047,A,120,NY
2026Q2,LA1069004,A,540,LA
2026Q2,LA2103473,A,25,LA
2026Q2,LA1085046,A,2634,LA
2026Q2,LA1117003,A,3450,LA
2026Q2,LA2103303,A,40,LA
2026Q2,LA1121018,A,13437,LA
2026Q2,LA1121026,A,555,LA
2026Q2,LA1121027,A,5571,LA
2026Q2,LA1121008,A,4329,LA
2026Q2,LA1013020,A,390,LA
2026Q2,LA1059009,A,1425,LA
2026Q2,LA2103306,A,2000,LA
2026Q2,LA2019166,A,279,LA
2026Q2,LA1055035,A,10614,LA
2026Q2,LA1055195,A,7623,LA
2026Q2,LA1015021,A,159,LA
2026Q2,LA1017066,A,60,LA
2026Q2,LA1067012,A,3498,LA
2026Q2,NJ1427315,A,31,NJ
2026Q2,LA2013015,A,500,LA
2026Q2,LA1117023,A,25,LA
2026Q2,LA1003005,A,3195,LA
2026Q2,LA1067017,A,696,LA
2026Q2,NY1916815,A,26,NY
2026Q2,NY4130286,A,30,NY
2026Q2,MI2036261,A,50,MI
2026Q2,MI2032165,A,30,MI
2026Q2,OK9005544,A,250,OK
2026Q2,OK3000305,A,125,OK
2026Q2,OK3004102,A,400,OK
2026Q2,OK2000804,A,109,OK
2026Q2,LA1037004,A,14829,LA
2026Q2,OK4006359,A,25,OK
2026Q2,OK4001437,A,500,OK
2026Q2,CT1320124,A,25,CT
2026Q2,OK3004110,A,600,OK
2026Q2,NJ1351335,A,205,NC
2026Q2,NJ1615387,A,76,NJ
2026Q2,NJ0111007,A,70,AZ
2026Q2,CT0780104,A,25,CT
2026Q2,CT0781172,A,25,CT
2026Q2,NJ0823001,A,3008,NJ
2026Q2,NJ1344001,A,2636,NJ
2026Q2,NJ1308001,A,4800,NJ
2026Q2,SD4602326,A,38,SD
2026Q2,SD4602358,A,95,SD
2026Q2,MN5800037,A,50,MN
2026Q2,MN1170009,A,5840,MN
2026Q2,MN5180949,A,25,MN
2026Q2,CA0300036,A,571,CA
2026Q2,NM3510701,A,560326,NM
2026Q2,AZ0402703,A,200,AZ
2026Q2,AZ0408071,A,183,AZ
2026Q2,AZ0408164,A,800,AZ
2026Q2,AZ0409026,A,17139,AZ
2026Q2,AZ0404359,A,70,AZ
2026Q2,AZ0411106,A,200,AZ
2026Q2,AZ0404108,A,25,AZ
2026Q2,AZ0404389,A,25,AZ
2026Q2,AZ0404312,A,100,AZ
2026Q2,AZ0403047,A,31,AZ
2026Q2,AZ0403379,A,60,AZ
2026Q2,OR4193429,A,60,OR
2026Q2,AZ0413145,A,121,AZ
2026Q2,OR4100350,A,60,OR
2026Q2,NY5507411,A,688,NY
2026Q2,NY5530359,A,25,NY
2026Q2,NY5530258,A,30,NY
2026Q2,WA53AC334,A,71,WA
2026Q2,NY1930020,A,280,NY
2026Q2,NY5506880,A,25,NY
2026Q2,WA53AD049,A,110,WA
2026Q2,NY2808935,A,100,NY
2026Q2,NY0630051,A,25,NY
2026Q2,WA53AD857,A,184,WA
2026Q2,OR4192634,A,30,OR
2026Q2,WA53AC681,A,29,WA
2026Q2,WA53CG110,A,35,WA
2026Q2,NY1006328,A,70,CT
2026Q2,NY1010757,A,50,CT
2026Q2,NY1010854,A,51,CT
2026Q2,NY5230248,A,25,NY
2026Q2,NY5501370,A,78,CT
2026Q2,NY5515079,A,45,CT
2026Q2,NY5301417,A,32,NY
2026Q2,NY0200329,A,1640,NY
2026Q2,NY1208251,A,112,NY
2026Q2,NY5330013,A,28,NY
2026Q2,NY0200323,A,25,NY
2026Q2,NY4998094,A,25,NY
2026Q2,NY5301419,A,250,NY
2026Q2,MO5282754,A,25,MO
2026Q2,NY1220347,A,165,NY
2026Q2,NY3830058,A,98,NY
2026Q2,NY5620005,A,36,NY
2026Q2,NY2130037,A,25,NY
2026Q2,NY0310334,A,107,NY
2026Q2,MO4021451,A,507,MO
2026Q2,MO4020601,A,839,MO
2026Q2,WA53AD923,A,71,WA
2026Q2,OR4194866,A,250,OR
2026Q2,OR4101419,A,35,OR
2026Q2,OR4101423,A,90,OR
2026Q2,OR4101428,A,165,OR
2026Q2,AL0001789,A,6180,AL
2026Q2,LA2117186,A,101,MS
2026Q2,LA1069005,A,1017,LA
2026Q2,LA2101023,A,500,LA
2026Q2,LA2099010,A,450,LA
2026Q2,LA1039005,A,4559,LA
2026Q2,LA1085017,A,549,LA
2026Q2,LA1083006,A,4842,LA
2026Q2,LA2103492,A,25,LA
2026Q2,VT0005621,A,37,VT
2026Q2,VT0020722,A,53,VT
2026Q2,VT0005399,A,139,VT
2026Q2,VT0020455,A,90,VT
2026Q2,VT0020471,A,104,VT
2026Q2,VT0005171,A,252,VT
2026Q2,VT0005309,A,76,VT
2026Q2,NE3115708,A,934,NE
2026Q2,NE3121414,A,25,NE
2026Q2,VA2139165,A,25,VA
2026Q2,VA4087125,A,330000,VA
2026Q2,VA5031980,A,290,VA
2026Q2,VA5031690,A,150,VA
2026Q2,VA6059363,A,27,VA
2026Q2,VA2023662,A,50,VA
2026Q2,OR4193511,A,50,OR
2026Q2,VA4145600,A,330,VA
2026Q2,VA4057568,A,60,VA
2026Q2,NM3528122,A,80,NM
2026Q2,CA5800915,A,45,CA
2026Q2,NM3500503,A,35,NM
2026Q2,CA3500836,A,49,CA
2026Q2,NM3513819,A,143,NM
2026Q2,CA4600009,A,726,CA
2026Q2,CA5000516,A,300,CA
2026Q2,CA0400150,A,41,CA
2026Q2,CA3400202,A,50,CA
2026Q2,TX1050137,A,2850,TX
2026Q2,LA2103449,A,500,LA
2026Q2,LA1097014,A,6090,LA
2026Q2,OR4194440,A,40,OR
2026Q2,LA1043004,A,363,LA
2026Q2,LA1017014,A,5205,LA
2026Q2,LA1081001,A,3300,LA
2026Q2,LA1083012,A,4200,LA
2026Q2,LA1005210,A,69,LA
2026Q2,LA1091004,A,1340,LA
2026Q2,IA4884023,A,3345,IA
2026Q2,IA4070022,A,315,IA
2026Q2,IA1769927,A,27,IA
2026Q2,IA7048477,A,100,IA
2026Q2,LA1111020,A,1302,LA
2026Q2,LA1047028,A,160,LA
2026Q2,NY0319349,A,30,NY
2026Q2,NY2000119,A,25,NY
2026Q2,NM3575430,A,411,NM
2026Q2,NM3500130,A,209,NM
2026Q2,NM3502121,A,124,NM
2026Q2,NY1030191,A,25,NY
2026Q2,NY1901996,A,45,NY
2026Q2,NY3920046,A,25,NY
2026Q2,NJ0614336,A,80,NJ
2026Q2,NY0930113,A,690,NY
2026Q2,NY4952683,A,50,NY
2026Q2,NY4930001,A,400,NY
2026Q2,NY1200260,A,150,NY
2026Q2,NY1030259,A,25,ME
2026Q2,NY1400841,A,90,NY
2026Q2,NY6120228,A,200,NY
2026Q2,NY5702563,A,532,NY
2026Q2,NY5730090,A,35,NY
2026Q2,NY3905563,A,25,NY
2026Q2,MN5400225,A,25,MN
2026Q2,MN5580203,A,125,MN
2026Q2,MN5730743,A,80,MN
2026Q2,WY5601598,A,100,WY
2026Q2,MN5190528,A,25,MN
2026Q2,TX2460065,A,310,TX
2026Q2,TX0450083,A,300,TX
2026Q2,MN5690964,A,50,MN
2026Q2,AL0000677,A,3570,AL
2026Q2,AL0000729,A,22200,AL
2026Q2,AL0001368,A,1467,AL
2026Q2,NY2208214,A,54,NY
2026Q2,AL0000575,A,5616,AL
2026Q2,AL0001283,A,2361,AL
2026Q2,AL0001344,A,6333,AL
2026Q2,NY5530377,A,25,NY
2026Q2,NY3830011,A,250,NY
2026Q2,NY0416440,A,25,NY
2026Q2,AL0000073,A,1800,AL
2026Q2,AL0000936,A,15138,AL
2026Q2,NY1319037,A,868,NY
2026Q2,NY0203064,A,148,NY
2026Q2,NY5615238,A,80,NY
2026Q2,WV3303301,A,3526,WV
2026Q2,WV3301328,A,79,WV
2026Q2,WV3302704,A,675,WV
2026Q2,WV3301814,A,2506,WV
2026Q2,WV3301317,A,27,WV
2026Q2,WV3305521,A,3616,WV
2026Q2,WV3305527,A,80,WV
2026Q2,WV9954007,A,1500,WV
2026Q2,WV3300703,A,1868,WV
2026Q2,WV3303112,A,2231,WV
2026Q2,WV3303130,A,114,WV
2026Q2,OK1011303,A,92757,OK
2026Q2,VA5025625,A,95,VA
2026Q2,VA4133080,A,140,VA
2026Q2,VA4075630,A,60,VA
2026Q2,VA4127198,A,360,VA
2026Q2,VA4075100,A,115,VA
2026Q2,VA4057250,A,43,VA
2026Q2,VA4036280,A,87,VA
2026Q2,VA4057566,A,48,VA
2026Q2,VA4127055,A,230,VA
2026Q2,VA4057400,A,398,VA
2026Q2,VA5067980,A,150,VA
2026Q2,VA4127895,A,90,VA
2026Q2,VA4145675,A,3005,VA
2026Q2,VA4145510,A,379,VA
2026Q2,VA4075500,A,948,VA
2026Q2,VA4075400,A,219,VA
2026Q2,IA2242205,A,89,IA
2026Q2,MO4248525,A,60,MO
2026Q2,MO4024072,A,2600,MO
2026Q2,MO4021370,A,475,MO
2026Q2,VA6137515,A,106,VA
2026Q2,VA2161046,A,194,VA
2026Q2,VA2161115,A,391,VA
2026Q2,VA2023280,A,288,VA
2026Q2,VT0005642,A,60,VT
2026Q2,ND2310414,A,25,ND
2026Q2,LA1049022,A,729,LA
2026Q2,OR4100002,A,159,OR
2026Q2,NY5903429,A,86624,NY
2026Q2,NY4830060,A,26,NY
2026Q2,NY5730133,A,1000,NY
2026Q2,NY2017573,A,1350,NY
2026Q2,NY1710570,A,3000,NY
2026Q2,NY1710569,A,1040,NY
2026Q2,NY1330041,A,61,NY
2026Q2,NY2405527,A,50,NY
2026Q2,NY3509633,A,40,NY
2026Q2,NY1613560,A,45,NY
2026Q2,NY5530026,A,100,NY
2026Q2,NY4530298,A,30,NY
2026Q2,NY0801615,A,236,NY
2026Q2,NY3530278,A,500,NY
2026Q2,NY1316148,A,114,NY
2026Q2,NY0611628,A,250,NY
2026Q2,NY0630027,A,40,NY
2026Q2,NY5230129,A,35,NY
2026Q2,NY4530044,A,100,NY
2026Q2,NY0910841,A,48,NY
2026Q2,ND2000077,A,183,ND
2026Q2,ND0900134,A,188,ND
2026Q2,CT1210194,A,25,CT
2026Q2,LA1119031,A,456,LA
2026Q2,NY4530090,A,49,NY
2026Q2,NY1330338,A,228,NY
2026Q2,NY1330535,A,55,NY
2026Q2,NY1321263,A,52,NY
2026Q2,NY3503889,A,180,NY
2026Q2,NC0239473,A,200,NC
2026Q2,NC0239122,A,65,NC
2026Q2,NC0239422,A,175,NC
2026Q2,NC0239489,A,250,NC
2026Q2,NC0291542,A,100,NC
2026Q2,NC0239488,A,175,NC
2026Q2,NC0273444,A,70,NC
2026Q2,NC0239477,A,25,NC
2026Q2,NC0235417,A,200,NC
2026Q2,NC0273464,A,30,NC
2026Q2,NY1511784,A,25,NY
2026Q2,OK1010806,A,6804,OK
2026Q2,OK3001504,A,219,OK
2026Q2,OK2002610,A,1632,OK
2026Q2,OK5005570,A,26,OK
2026Q2,OK3001680,A,1200,OK
2026Q2,OK2001601,A,762,OK
2026Q2,OK1010214,A,4320,OK
2026Q2,OK2005501,A,4020,OK
2026Q2,OK5001443,A,80,OK
2026Q2,OK5005562,A,25,OK
2026Q2,OK1020724,A,825,OK
2026Q2,OK1020508,A,1451,OK
2026Q2,OK3001681,A,25,OK
2026Q2,LA1013008,A,979,LA
2026Q2,NY5719949,A,200,NY
2026Q2,NY4530191,A,65,NY
2026Q2,NY3830104,A,25,NY
2026Q2,LA2103482,A,100,LA
2026Q2,LA1061013,A,900,LA
2026Q2,LA1117002,A,4150,LA
2026Q2,LA1005046,A,96,LA
2026Q2,LA1003007,A,2730,LA
2026Q2,NY0830048,A,1000,NY
2026Q2,NY0800125,A,150,NY
2026Q2,NY5030100,A,25,NY
2026Q2,LA2033025,A,100,LA
2026Q2,LA1059011,A,784,LA
2026Q2,LA2117097,A,25,LA
2026Q2,LA1101006,A,8456,LA
2026Q2,LA1011007,A,1107,LA
2026Q2,LA1101005,A,12703,LA
2026Q2,LA1083005,A,927,LA
2026Q2,LA1105012,A,3052,LA
2026Q2,OR4195275,A,65,OR
2026Q2,IA4493028,A,1035,IA
2026Q2,ND2611267,A,50,ND
2026Q2,WY5601652,A,77,WY
2026Q2,OK2000201,A,600,OK
2026Q2,OK4004709,A,25,OK
2026Q2,OK3006105,A,790,OK
2026Q2,OK2001205,A,932,OK
2026Q2,OK1010809,A,23000,OK
2026Q2,OK2002706,A,344,OK
2026Q2,OK3001916,A,3500,OK
2026Q2,OK2000907,A,350,OK
2026Q2,OK1010815,A,3000,OK
2026Q2,OK2004405,A,424,OK
2026Q2,OK1020710,A,1300,OK
2026Q2,OK3001118,A,413,OK
2026Q2,OR4100523,A,200,OR
2026Q2,NY2613319,A,2620,NY
2026Q2,NY5122251,A,30,NY
2026Q2,NY5206952,A,25,NY
2026Q2,NY5206899,A,30,NY
2026Q2,NY2600004,A,26,NY
2026Q2,NY5515039,A,25,NY
2026Q2,NY1330017,A,80,NY
2026Q2,LA1063013,A,8946,LA
2026Q2,NJ2113309,A,506,NJ
2026Q2,LA1055011,A,2190,LA
2026Q2,NY1117121,A,110,NY
2026Q2,NY5615254,A,36,NY
2026Q2,NY5906566,A,100,NY
2026Q2,LA2019170,A,25,LA
2026Q2,NY2902821,A,8744,NY
2026Q2,NY1511044,A,110,NY
2026Q2,NY0118614,A,60,NY
2026Q2,NY6130030,A,40,NY
2026Q2,NY4530007,A,50,NY
2026Q2,LA2047003,A,3960,LA
2026Q2,LA1073028,A,336,LA
2026Q2,LA2103478,A,35,LA
2026Q2,LA1049026,A,828,LA
2026Q2,LA1051001,A,275163,LA
2026Q2,LA1051004,A,140264,LA
2026Q2,NY5315586,A,27,NY
2026Q2,LA2005271,A,25,LA
2026Q2,TX1080008,A,77058,TX
2026Q2,NY3430016,A,80,NY
2026Q2,RI2000092,A,215,RI
2026Q2,RI2519416,A,280,RI
2026Q2,RI2980373,A,200,RI
2026Q2,RI2942517,A,330,RI
2026Q2,MN5650008,A,25,MN
2026Q2,MN1690006,A,1000,MN
2026Q2,LA1005085,A,54,LA
2026Q2,LA2117205,A,200,LA
2026Q2,LA2117206,A,72,LA
2026Q2,NY0630063,A,26,NY
2026Q2,IA7048951,A,40,IA
2026Q2,NJ0102301,A,5500,NJ
2026Q2,VT0020552,A,200,VT
2026Q2,VA2187100,A,100,VA
2026Q2,NJ1508323,A,105,NJ
2026Q2,NJ1319306,A,214,NJ
2026Q2,NJ1336303,A,107,NJ
2026Q2,NY3821435,A,100,NY
2026Q2,NY3801588,A,145,NY
2026Q2,NY5202727,A,734,NY
