SUBMISSIONYEARQUARTER,PWSID,VIOLATION_ID,VIOLATION_CATEGORY_CODE,IS_HEALTH_BASED_IND,CONTAMINANT_CODE
2026Q2,DE0001303,9290,MCL,Y,1040
2026Q2,CA3301474,8414668,MCL,Y,1040
2026Q2,MD0060207,8300035,MCL,Y,1040
2026Q2,TX1040004,410785,MCL,Y,1040
2026Q2,IA7735901,1137682,MCL,Y,1040
2026Q2,CT0480071,4180,MCL,Y,1040
2026Q2,MI6220077,8615168,MCL,Y,1040
2026Q2,PA1150851,8509563,MCL,Y,1040
2026Q2,IA3570037,13680,MCL,Y,1040
2026Q2,AZ0407138,311383,MCL,Y,1040
2026Q2,CT1350084,246706,MCL,Y,1041
2026Q2,TX2000002,1003296,MCL,Y,1040
2026Q2,IA5600615,13180,MCL,Y,1040
2026Q2,CA3310026,8500267,MCL,Y,1040
2026Q2,DE0000864,10191,MCL,Y,1040
2026Q2,IA7869801,89499,MCL,Y,1040
2026Q2,DE0000266,12890,MCL,Y,1040
2026Q2,DE0002305,7990,MCL,Y,1040
2026Q2,CA1900596,8412260,MCL,Y,1040
2026Q2,MI2028603,8615197,MCL,Y,1040
2026Q2,CA2700861,8413588,MCL,Y,1040
2026Q2,CA3301413,8200049,MCL,Y,1040
2026Q2,VA1077015,1597895,MCL,Y,1040
2026Q2,CA2701216,8413676,MCL,Y,1040
2026Q2,AZ0420419,210084,MCL,Y,1040
2026Q2,CA5400587,8417637,MCL,Y,1040
2026Q2,DE0000446,4780,MCL,Y,1040
2026Q2,OR4101030,9999982,MCL,Y,1040
2026Q2,OK2006029,21191,MCL,Y,1040
2026Q2,MI2007514,8715021,MCL,Y,1040
2026Q2,DE0000286,6990,MCL,Y,1040
2026Q2,KS2016701,45780,MCL,Y,1040
2026Q2,WA5395047,2573719,MCL,Y,1040
2026Q2,MI2005375,8615275,MCL,Y,1040
2026Q2,KS2004306,8344583,MCL,Y,1040
2026Q2,CA3310059,8700313,MCL,Y,1040
2026Q2,CA5400628,8380169,MCL,Y,1040
2026Q2,CA4300610,8200095,MCL,Y,1040
2026Q2,MD1211088,8001071,MCL,Y,1040
2026Q2,WA5304461,2588836,MCL,Y,1040
2026Q2,WA5364105,8484436,MCL,Y,1040
2026Q2,WA5315126,8588893,MCL,Y,1040
2026Q2,CA5601122,8417719,MCL,Y,1040
2026Q2,NE3120193,615,MCL,Y,1038
2026Q2,CA1510013,8300086,MCL,Y,1040
2026Q2,AZ0407001,3392388,MCL,Y,1040
2026Q2,AZ0411378,1720080,MCL,Y,1040
2026Q2,IA7869801,27499,MCL,Y,1040
2026Q2,KS2019118,10981,MCL,Y,1040
2026Q2,CA1510005,8210008,MCL,Y,1040
2026Q2,DE0000293,493,MCL,Y,1040
2026Q2,DE0004525,10992,MCL,Y,1040
2026Q2,WA5385129,0849609,MCL,Y,1040
2026Q2,MI2000608,8615011,MCL,Y,1040
2026Q2,CA3010046,8300250,MCL,Y,1040
2026Q2,IA8009563,14380,MCL,Y,1040
2026Q2,CA4300609,8416277,MCL,Y,1040
2026Q2,KS2004303,8343683,MCL,Y,1040
2026Q2,CA2400134,8412545,MCL,Y,1040
2026Q2,CA1510013,8110032,MCL,Y,1040
2026Q2,DE0002316,11990,MCL,Y,1040
2026Q2,CA5410012,8600424,MCL,Y,1040
2026Q2,ID6030045,9000784,MCL,Y,1040
2026Q2,CA4200514,8324750,MCL,Y,1040
2026Q2,IA9729099,9007985,MCL,Y,1040
2026Q2,CA2400134,8412547,MCL,Y,1040
2026Q2,DE0000627,9592,MCL,Y,1040
2026Q2,WA5309677,0409362,MCL,Y,1040
2026Q2,CA5610067,8010267,MCL,Y,1040
2026Q2,CA5100502,8380217,MCL,Y,1040
2026Q2,IA6000733,9010485,MCL,Y,1040
2026Q2,DE0000944,994,MCL,Y,1040
2026Q2,NY5103703,4985,MCL,Y,1040
2026Q2,SC1670217,207487,MCL,Y,1040
2026Q2,DE0000806,7794,MCL,Y,1040
2026Q2,AZ0410112,1326781,MCL,Y,1040
2026Q2,NC0496156,92680,MCL,Y,1040
2026Q2,TX1380006,416385,MCL,Y,1040
2026Q2,NY3201480,34188,MCL,Y,1040
2026Q2,AZ0407107,1215281,MCL,Y,1040
2026Q2,CA2400084,8316118,MCL,Y,1040
2026Q2,DE0000603,4191,MCL,Y,1040
2026Q2,MD0220002,89V0001,MCL,Y,1040
2026Q2,CA1000026,8100140,MCL,Y,1040
2026Q2,MD1161014,8001067,MCL,Y,1040
2026Q2,DE0000944,9692,MCL,Y,1040
2026Q2,MA3051018,11,MCL,Y,1040
2026Q2,CA3901244,8841497,MCL,Y,1040
2026Q2,IA1535078,12480,MCL,Y,1040
2026Q2,CA5410012,8300600,MCL,Y,1040
2026Q2,NY5105655,24182,MCL,Y,1040
2026Q2,CA1009080,8632187,MCL,Y,1040
2026Q2,IA0709637,92599,MCL,Y,1040
2026Q2,CA3301443,8414598,MCL,Y,1040
2026Q2,CT0181031,8744587,MCL,Y,1040
2026Q2,WA5309677,0257800,MCL,Y,1040
2026Q2,MI3920070,8615143,MCL,Y,1040
2026Q2,PA7360090,8408775,MCL,Y,1040
2026Q2,WA5309626,0268261,MCL,Y,1040
2026Q2,CA3610020,8400379,MCL,Y,1040
2026Q2,CA4200514,8000476,MCL,Y,1040
2026Q2,ID2290013,2135785,MCL,Y,1040
2026Q2,PA7360030,8317197,MCL,Y,1040
2026Q2,DE0000639,1581,MCL,Y,1040
2026Q2,KS2014102,43880,MCL,Y,1040
2026Q2,CA4300700,8200099,MCL,Y,1040
2026Q2,WA5309300,8588894,MCL,Y,1040
2026Q2,CA2701579,8413684,MCL,Y,1040
2026Q2,WA5302498,0259894,MCL,Y,1040
2026Q2,AZ0407166,221283,MCL,Y,1040
2026Q2,CA5410012,8400584,MCL,Y,1040
2026Q2,CA2702616,1600050,MCL,Y,1040
2026Q2,MI2018941,8615241,MCL,Y,1040
2026Q2,MT0002039,100681,MCL,Y,1040
2026Q2,MI3920001,8615231,MCL,Y,1040
2026Q2,MI2000608,8615298,MCL,Y,1040
2026Q2,DE0001316,9292,MCL,Y,1040
2026Q2,KS2019118,8346583,MCL,Y,1040
2026Q2,AZ0404001,1427980,MCL,Y,1040
2026Q2,TX1650008,426385,MCL,Y,1040
2026Q2,IA7048062,15380,MCL,Y,1040
2026Q2,CA5100114,8633914,MCL,Y,1040
2026Q2,KS2020106,45280,MCL,Y,1040
2026Q2,PA7360827,8028923,MCL,Y,1040
2026Q2,WA5301874,1474024,MCL,Y,1040
2026Q2,CA3310018,8300353,MCL,Y,1040
2026Q2,PA7360036,8505491,MCL,Y,1040
2026Q2,CA5102025,8630746,MCL,Y,1040
2026Q2,CA3310044,8300386,MCL,Y,1040
2026Q2,CA5400562,8417631,MCL,Y,1040
2026Q2,TX0390003,394985,MCL,Y,1040
2026Q2,DE0000627,12092,MCL,Y,1040
2026Q2,MI1220005,8615126,MCL,Y,1040
2026Q2,PA7670084,8401341,MCL,Y,1040
2026Q2,DE0001493,393,MCL,Y,1040
2026Q2,WA5353250,0984799,MCL,Y,1040
2026Q2,CA3301413,8522771,MCL,Y,1040
2026Q2,AZ0413097,1685980,MCL,Y,1040
2026Q2,CA4310006,8400495,MCL,Y,1040
2026Q2,IN2760918,1329,MCL,Y,1040
2026Q2,WA5301874,1171292,MCL,Y,1040
2026Q2,IA4316087,11480,MCL,Y,1040
2026Q2,CA5400628,8417651,MCL,Y,1040
2026Q2,TX2440001,1005598,MCL,Y,1040
2026Q2,CA5100112,8200128,MCL,Y,1040
2026Q2,OK2000602,101693,MCL,Y,1040
2026Q2,MI2011912,8615022,MCL,Y,1040
2026Q2,DE0001493,8993,MCL,Y,1040
2026Q2,AZ0407442,1122481,MCL,Y,1040
2026Q2,CA5602106,8630944,MCL,Y,1040
2026Q2,OK2005710,118694,MCL,Y,1040
2026Q2,CA5100113,8734582,MCL,Y,1040
2026Q2,DE0000286,8391,MCL,Y,1040
2026Q2,CA2400135,8412553,MCL,Y,1040
2026Q2,TX0390003,1222282,MCL,Y,1040
2026Q2,WA5301874,1259207,MCL,Y,1040
2026Q2,DE0000293,10291,MCL,Y,1040
2026Q2,DE0000528,5381,MCL,Y,1040
2026Q2,NC0326531,961394,MCL,Y,1040
2026Q2,MI2013939,8615329,MCL,Y,1040
2026Q2,OK2006059,29998,MCL,Y,1040
2026Q2,IA2279101,5599,MCL,Y,1040
2026Q2,DE0000627,3980,MCL,Y,1040
2026Q2,WA5325774,0447330,MCL,Y,1040
2026Q2,IL1435500,3157595,MCL,Y,1040
2026Q2,CA3000585,8100186,MCL,Y,1040
2026Q2,CA2700797,8413580,MCL,Y,1040
2026Q2,DE0000511,2380,MCL,Y,1040
2026Q2,WY5600164,796,MCL,Y,1040
2026Q2,CA2700996,8100172,MCL,Y,1040
2026Q2,NE3120189,5289,MCL,Y,1040
2026Q2,NY5907721,29085,MCL,Y,1040
2026Q2,WA5309677,0340071,MCL,Y,1040
2026Q2,CA3400157,8380053,MCL,Y,1040
2026Q2,WA5319910,0259905,MCL,Y,1040
2026Q2,CA3310018,8400325,MCL,Y,1040
2026Q2,AZ0420559,1274581,MCL,Y,1040
2026Q2,MD0060207,8300105,MCL,Y,1040
2026Q2,TX1040004,1002298,MCL,Y,1040
2026Q2,WA5342175,1259163,MCL,Y,1040
2026Q2,CA4300759,8416387,MCL,Y,1040
2026Q2,CA4300700,8380145,MCL,Y,1040
2026Q2,CA5000069,8200106,MCL,Y,1040
2026Q2,MD0220201,9811741,MCL,Y,1040
2026Q2,CA5500147,8380173,MCL,Y,1040
2026Q2,WA5349650,8280117,MCL,Y,1040
2026Q2,MI2018941,8615152,MCL,Y,1040
2026Q2,DE0000303,6780,MCL,Y,1040
2026Q2,DE0000600,397,MCL,Y,1040
2026Q2,OK2004423,1V89,MCL,Y,1040
2026Q2,CA3700961,8522937,MCL,Y,1040
2026Q2,PA7210060,8421239,MCL,Y,1040
2026Q2,DE0001303,5691,MCL,Y,1040
2026Q2,PA3390480,8610120,MCL,Y,1040
2026Q2,IA2115029,9012085,MCL,Y,1040
2026Q2,CA5601114,8332164,MCL,Y,1040
2026Q2,CA2700797,8200034,MCL,Y,1040
2026Q2,CA2700946,8413614,MCL,Y,1040
2026Q2,WA5314176,0448268,MCL,Y,1040
2026Q2,DE0000286,1294,MCL,Y,1040
2026Q2,DE0002316,18892,MCL,Y,1040
2026Q2,WA5301874,1569701,MCL,Y,1040
2026Q2,CA5601122,8332171,MCL,Y,1040
2026Q2,MI1320203,8615310,MCL,Y,1040
2026Q2,CA4200514,8416099,MCL,Y,1040
2026Q2,CA3600455,1400001,MCL,Y,1040
2026Q2,DE0001598,7591,MCL,Y,1040
2026Q2,PA3480407,8029015,MCL,Y,1040
2026Q2,AZ0407312,1442580,MCL,Y,1040
2026Q2,TX2430005,4115292,MCL,Y,1040
2026Q2,TX0120001,499,MCL,Y,1040
2026Q2,WI4590458,8000009,MCL,Y,1040
2026Q2,CA1510013,8300088,MCL,Y,1040
2026Q2,MI0820074,8615117,MCL,Y,1040
2026Q2,NJ0805443,704,MCL,Y,1040
2026Q2,TX1040005,1387280,MCL,Y,1040
2026Q2,NM3594313,249780,MCL,Y,1040
2026Q2,TX2330020,3005097,MCL,Y,1040
2026Q2,NJ1710306,1140581,MCL,Y,1040
2026Q2,NY3706584,60282,MCL,Y,1040
2026Q2,IA7349023,218383,MCL,Y,1040
2026Q2,DE0000831,1880,MCL,Y,1040
2026Q2,CA3310010,8110081,MCL,Y,1040
2026Q2,DE0000202,5180,MCL,Y,1040
2026Q2,CA3310016,8300339,MCL,Y,1040
2026Q2,NJ1714324,1211,MCL,Y,1040
2026Q2,IA0709637,79799,MCL,Y,1040
2026Q2,ID5420063,4000383,MCL,Y,1040
2026Q2,MI3420073,8615226,MCL,Y,1040
2026Q2,AZ0420045,263485,MCL,Y,1040
2026Q2,DE0000408,6380,MCL,Y,1040
2026Q2,KS2017348,94,MCL,Y,1040
2026Q2,CA3900598,8415966,MCL,Y,1040
2026Q2,CA5000328,8200123,MCL,Y,1040
2026Q2,MI2013939,8615239,MCL,Y,1040
2026Q2,IA9725094,1135182,MCL,Y,1040
2026Q2,CA5602114,8634127,MCL,Y,1040
2026Q2,TX1380006,1237782,MCL,Y,1040
2026Q2,PA7360358,8030545,MCL,Y,1040
2026Q2,DE0000944,9390,MCL,Y,1040
2026Q2,CA3700961,8633564,MCL,Y,1040
2026Q2,CA0706043,8410397,MCL,Y,1040
2026Q2,CA1000241,8631082,MCL,Y,1040
2026Q2,CA2700503,8100179,MCL,Y,1040
2026Q2,MI2005575,8615360,MCL,Y,1040
2026Q2,CA5102016,8630735,MCL,Y,1040
2026Q2,CA5100113,8734581,MCL,Y,1040
2026Q2,CA5410012,8300595,MCL,Y,1040
2026Q2,TX2460020,1404280,MCL,Y,1040
2026Q2,DE0002598,8390,MCL,Y,1040
2026Q2,KS2001302,46880,MCL,Y,1040
2026Q2,KS2014103,8343583,MCL,Y,1040
2026Q2,NY3201480,301080,MCL,Y,1040
2026Q2,AZ0407428,2077589,MCL,Y,1040
2026Q2,CA3610049,8300449,MCL,Y,1040
2026Q2,CA1510005,8300076,MCL,Y,1040
2026Q2,CA1800572,8412135,MCL,Y,1040
2026Q2,WA5325774,0433093,MCL,Y,1040
2026Q2,FL3640968,8000017,MCL,Y,1040
2026Q2,PA5650808,8421607,MCL,Y,1040
2026Q2,SD4600156,8010712,MCL,Y,1040
2026Q2,MI3920088,8615144,MCL,Y,1040
2026Q2,CA5602114,8000550,MCL,Y,1040
2026Q2,CA5101013,8630728,MCL,Y,1040
2026Q2,DE0000164,797,MCL,Y,1040
2026Q2,MD1121049,8001059,MCL,Y,1040
2026Q2,CA5410012,8400582,MCL,Y,1040
2026Q2,IA0790702,9009985,MCL,Y,1040
2026Q2,SC0930801,259487,MCL,Y,1040
2026Q2,CA4300610,8200166,MCL,Y,1040
2026Q2,MD1201040,9810001,MCL,Y,1040
2026Q2,CA4310006,8300511,MCL,Y,1040
2026Q2,WA5309701,2566610,MCL,Y,1040
2026Q2,MI2008234,8886016,MCL,Y,1040
2026Q2,CA2700619,8100183,MCL,Y,1040
2026Q2,CA2600512,8521714,MCL,Y,1040
2026Q2,OK2005710,52295,MCL,Y,1040
2026Q2,ID6030045,5031982,MCL,Y,1040
2026Q2,MI3920001,8615321,MCL,Y,1040
2026Q2,IA9753869,123585,MCL,Y,1040
2026Q2,CA3700961,8200075,MCL,Y,1040
2026Q2,CA5400682,8417663,MCL,Y,1040
2026Q2,CA1510005,8300069,MCL,Y,1040
2026Q2,VA1077015,1597795,MCL,Y,1040
2026Q2,MI2001861,8615341,MCL,Y,1040
2026Q2,MI2007514,8615311,MCL,Y,1040
2026Q2,AZ0402033,2956090,MCL,Y,1040
2026Q2,KS2005116,20881,MCL,Y,1040
2026Q2,ID2290057,902,MCL,Y,1040
2026Q2,AZ0402391,1212981,MCL,Y,1040
2026Q2,CA5700645,8380199,MCL,Y,1040
2026Q2,TX1650010,290,MCL,Y,1040
2026Q2,PA7360921,8323341,MCL,Y,1040
2026Q2,AZ0407096,1120981,MCL,Y,1040
2026Q2,PA7360871,8318545,MCL,Y,1040
2026Q2,CA5410012,8900602,MCL,Y,1040
2026Q2,MT0001540,35180,MCL,Y,1040
2026Q2,NY3201480,35390,MCL,Y,1040
2026Q2,CA5700718,8380201,MCL,Y,1040
2026Q2,TX1520138,104202,MCL,Y,1040
2026Q2,DE0000075,2697,MCL,Y,1040
2026Q2,AZ0407357,301,MCL,Y,1040
2026Q2,KS2002703,8344683,MCL,Y,1040
2026Q2,OK7005507,1V90,MCL,Y,1040
2026Q2,KS2009505,32681,MCL,Y,1040
2026Q2,ARN000126,423895,MCL,Y,1040
2026Q2,IA0858911,14580,MCL,Y,1040
2026Q2,CA1000028,8631998,MCL,Y,1040
2026Q2,WA5368350,8484440,MCL,Y,1040
2026Q2,WA5342175,1149827,MCL,Y,1040
2026Q2,CA2701105,8413650,MCL,Y,1040
2026Q2,CA3310044,8400363,MCL,Y,1040
2026Q2,MD1231176,6,MCL,Y,1040
2026Q2,KY0532233,5240888,MCL,Y,1040
2026Q2,MI2018941,8615331,MCL,Y,1040
2026Q2,MI3420017,8615318,MCL,Y,1040
2026Q2,AZ0420559,376084,MCL,Y,1040
2026Q2,ARN000121,420396,MCL,Y,1040
2026Q2,CA2701160,8413670,MCL,Y,1040
2026Q2,CA4310006,8400498,MCL,Y,1040
2026Q2,WA5314131,8588896,MCL,Y,1040
2026Q2,WA5388990,8280116,MCL,Y,1040
2026Q2,PA7360826,8323310,MCL,Y,1040
2026Q2,CA3310044,8400362,MCL,Y,1040
2026Q2,MI3920146,8615327,MCL,Y,1040
2026Q2,AZ0410121,1451280,MCL,Y,1040
2026Q2,IA8114000,11580,MCL,Y,1040
2026Q2,CA1510013,8300085,MCL,Y,1040
2026Q2,PA7361074,8602305,MCL,Y,1040
2026Q2,NE3150332,1989,MCL,Y,1040
2026Q2,IA3118436,113285,MCL,Y,1040
2026Q2,CA3310037,8010155,MCL,Y,1040
2026Q2,CA3310018,8400322,MCL,Y,1040
2026Q2,PA7360813,8012428,MCL,Y,1040
2026Q2,CA3600115,8635252,MCL,Y,1040
2026Q2,TX1080090,1276183,MCL,Y,1040
2026Q2,OK2004786,27698,MCL,Y,1040
2026Q2,CA1400083,8200014,MCL,Y,1040
2026Q2,DE0000627,12490,MCL,Y,1040
2026Q2,CA3310018,8600364,MCL,Y,1040
2026Q2,AZ0407096,1267880,MCL,Y,1040
2026Q2,MI2007875,8615362,MCL,Y,1040
2026Q2,CA4200514,8416107,MCL,Y,1040
2026Q2,CA5000128,8200114,MCL,Y,1040
2026Q2,WA5349150,0822870,MCL,Y,1040
2026Q2,CA3310018,8400319,MCL,Y,1040
2026Q2,CA3301369,8200147,MCL,Y,1040
2026Q2,WA5396535,2573717,MCL,Y,1040
2026Q2,WY5600164,1096,MCL,Y,1040
2026Q2,CA5400599,8417647,MCL,Y,1040
2026Q2,CA5602111,8630961,MCL,Y,1040
2026Q2,ID6030048,5031782,MCL,Y,1040
2026Q2,DE0000642,881,MCL,Y,1040
2026Q2,CA5100504,8380163,MCL,Y,1040
2026Q2,WA5314176,0257909,MCL,Y,1040
2026Q2,DE0000075,2196,MCL,Y,1040
2026Q2,OK2005756,96393,MCL,Y,1040
2026Q2,CA5400559,8417623,MCL,Y,1040
2026Q2,CA3310018,8010130,MCL,Y,1040
2026Q2,CA1000241,8520268,MCL,Y,1040
2026Q2,DE0000269,480,MCL,Y,1040
2026Q2,CA3600115,8635251,MCL,Y,1040
2026Q2,DE0004525,996,MCL,Y,1040
2026Q2,CA3701341,8380065,MCL,Y,1040
2026Q2,CA1510005,8110030,MCL,Y,1040
2026Q2,PA7360830,8020245,MCL,Y,1040
2026Q2,NC0326523,92980,MCL,Y,1040
2026Q2,IL1435650,3157695,MCL,Y,1040
2026Q2,VA1077015,1597595,MCL,Y,1040
2026Q2,TX2460020,437685,MCL,Y,1040
2026Q2,MT0000511,34880,MCL,Y,1040
2026Q2,DE0000864,3392,MCL,Y,1040
2026Q2,CA4300610,8380125,MCL,Y,1040
2026Q2,MI7520087,8615087,MCL,Y,1040
2026Q2,CA4300700,8380139,MCL,Y,1040
2026Q2,CA3310044,8110092,MCL,Y,1040
2026Q2,KS2004303,14181,MCL,Y,1040
2026Q2,DE0000294,381,MCL,Y,1040
2026Q2,IA9766041,9010785,MCL,Y,1040
2026Q2,TX2000002,1003396,MCL,Y,1040
2026Q2,CA3610020,8400381,MCL,Y,1040
2026Q2,NY5103262,23982,MCL,Y,1040
2026Q2,WA5395047,2686116,MCL,Y,1040
2026Q2,WA5300119,0435606,MCL,Y,1040
2026Q2,CA5602111,8631441,MCL,Y,1040
2026Q2,DE0000075,3098,MCL,Y,1040
2026Q2,OR4101030,2225383,MCL,Y,1040
2026Q2,CA4400615,8416677,MCL,Y,1040
2026Q2,IA2279101,40199,MCL,Y,1040
2026Q2,WA5309701,2674158,MCL,Y,1040
2026Q2,PA7220324,8510195,MCL,Y,1040
2026Q2,CA4310006,8400488,MCL,Y,1040
2026Q2,TX1650035,3004798,MCL,Y,1040
2026Q2,CA5602114,8525377,MCL,Y,1040
2026Q2,WA5342175,1213700,MCL,Y,1040
2026Q2,MD1071177,8200406,MCL,Y,1040
2026Q2,CA3900794,9044774,MCL,Y,1040
2026Q2,IA2383789,1137882,MCL,Y,1040
2026Q2,MI2017303,8615004,MCL,Y,1040
2026Q2,PA7360083,8609625,MCL,Y,1040
2026Q2,CA2400084,8316117,MCL,Y,1040
2026Q2,KS2020110,7181,MCL,Y,1040
2026Q2,CA3000513,8413706,MCL,Y,1040
2026Q2,CA5602114,8380189,MCL,Y,1040
2026Q2,DE0000806,12194,MCL,Y,1040
2026Q2,AZ0410049,1071180,MCL,Y,1040
2026Q2,TX1500038,1239082,MCL,Y,1040
2026Q2,CA3010006,8010090,MCL,Y,1040
2026Q2,CA5100104,8524387,MCL,Y,1040
2026Q2,MI2003439,8615280,MCL,Y,1040
2026Q2,CA5700645,8100267,MCL,Y,1040
2026Q2,DE0001493,898,MCL,Y,1040
2026Q2,MD1220017,8200433,MCL,Y,1040
2026Q2,PA7360091,8318110,MCL,Y,1040
2026Q2,AZ0407096,1267781,MCL,Y,1040
2026Q2,MD0060216,9610001,MCL,Y,1040
2026Q2,CA5100113,8524402,MCL,Y,1040
2026Q2,NY2622049,495,MCL,Y,1040
2026Q2,IA6529043,9010085,MCL,Y,1040
2026Q2,MO1010489,902482,MCL,Y,1040
2026Q2,IA0115042,9007485,MCL,Y,1040
2026Q2,MI2017303,8615104,MCL,Y,1040
2026Q2,IA0709207,9018585,MCL,Y,1040
2026Q2,MD1151056,8001065,MCL,Y,1040
2026Q2,PA7360444,8323282,MCL,Y,1040
2026Q2,DE0000406,10481,MCL,Y,1040
2026Q2,TX0870003,4104492,MCL,Y,1040
2026Q2,OK2002428,26496,MCL,Y,1040
2026Q2,AZ0407063,1323981,MCL,Y,1040
2026Q2,AZ0413408,1634981,MCL,Y,1040
2026Q2,CA0706060,8410563,MCL,Y,1040
2026Q2,KS2004112,47481,MCL,Y,1040
2026Q2,CA2700994,8413630,MCL,Y,1040
2026Q2,CA3000605,8633230,MCL,Y,1040
2026Q2,AZ0404062,1577181,MCL,Y,1040
2026Q2,CA3000513,8413704,MCL,Y,1040
2026Q2,AZ0407146,80384,MCL,Y,1040
2026Q2,CA4410303,8400503,MCL,Y,1040
2026Q2,TX2000002,3002595,MCL,Y,1040
2026Q2,TX0900002,257888,MCL,Y,1040
2026Q2,CA5010011,8900547,MCL,Y,1040
2026Q2,WA5370770,8069080,MCL,Y,1040
2026Q2,CA1910062,8400129,MCL,Y,1040
2026Q2,PA7360030,8413566,MCL,Y,1040
2026Q2,DE0001600,7390,MCL,Y,1040
2026Q2,PA7360315,8318117,MCL,Y,1040
2026Q2,AZ0411036,5474,MCL,Y,1040
2026Q2,CA4300700,8200168,MCL,Y,1040
2026Q2,CA0706043,8410399,MCL,Y,1040
2026Q2,WA5314176,0337655,MCL,Y,1040
2026Q2,CA5102021,8630743,MCL,Y,1040
2026Q2,MI0320047,8615003,MCL,Y,1040
2026Q2,CA3900983,8415976,MCL,Y,1040
2026Q2,MD1031230,8200392,MCL,Y,1040
2026Q2,CA1502253,219009,MCL,Y,1040
2026Q2,CA3600021,8200157,MCL,Y,1040
2026Q2,CA3310016,8400308,MCL,Y,1040
2026Q2,WA5371290,0475158,MCL,Y,1040
2026Q2,TX1520142,4109392,MCL,Y,1040
2026Q2,CA3310016,8300346,MCL,Y,1040
2026Q2,CA3310016,8400311,MCL,Y,1040
2026Q2,WA5343400,8810915,MCL,Y,1040
2026Q2,TX2170002,4114092,MCL,Y,1040
2026Q2,CA5800851,8380213,MCL,Y,1040
2026Q2,CA3301737,8380047,MCL,Y,1040
2026Q2,WA5326445,1225534,MCL,Y,1040
2026Q2,TX0280017,300100,MCL,Y,1040
2026Q2,FL3354915,97V0001,MCL,Y,1040
2026Q2,CA3310033,8300382,MCL,Y,1040
2026Q2,PA7360830,8020258,MCL,Y,1040
2026Q2,CA2701947,8413694,MCL,Y,1040
2026Q2,WA5314176,0478206,MCL,Y,1040
2026Q2,NY4900686,47487,MCL,Y,1040
2026Q2,KS2016713,8247182,MCL,Y,1040
2026Q2,WA5301874,1213691,MCL,Y,1040
2026Q2,MI2006864,8715007,MCL,Y,1040
2026Q2,OK2005756,48194,MCL,Y,1040
2026Q2,NH2545060,1500046,MCL,Y,1040
2026Q2,DE0000487,1491,MCL,Y,1040
2026Q2,NM3512007,67980,MCL,Y,1040
2026Q2,CA2410006,8400192,MCL,Y,1040
2026Q2,WA5349150,0922875,MCL,Y,1040
2026Q2,PA7360090,8504800,MCL,Y,1040
2026Q2,CA3000513,8413707,MCL,Y,1040
2026Q2,IA3218801,9009885,MCL,Y,1040
2026Q2,DE0002541,11590,MCL,Y,1040
2026Q2,FL6514884,20040011230,MCL,Y,1040
2026Q2,IA7048732,1138482,MCL,Y,1040
2026Q2,MI2015634,8615032,MCL,Y,1040
2026Q2,KS2014914,8347283,MCL,Y,1040
2026Q2,IA7341059,1136782,MCL,Y,1040
2026Q2,PA7380327,8505501,MCL,Y,1040
2026Q2,IA6668001,13380,MCL,Y,1040
2026Q2,OK2002428,46596,MCL,Y,1040
2026Q2,ID2350031,2135685,MCL,Y,1040
2026Q2,WA5326200,0667612,MCL,Y,1040
2026Q2,CA3301740,8200062,MCL,Y,1040
2026Q2,KS2014105,33681,MCL,Y,1040
2026Q2,CA3310044,8500084,MCL,Y,1040
2026Q2,WI4240225,83V0001,MCL,Y,1040
2026Q2,WA5301675,8280115,MCL,Y,1040
2026Q2,CA3301740,8200061,MCL,Y,1040
2026Q2,CA3310010,8110082,MCL,Y,1040
2026Q2,DE0000063,5280,MCL,Y,1040
2026Q2,DE0000263,13090,MCL,Y,1040
2026Q2,CA5410012,8908001,MCL,Y,1040
2026Q2,CA5400559,8417625,MCL,Y,1040
2026Q2,DE0000947,4592,MCL,Y,1040
2026Q2,MD0220002,8400034,MCL,Y,1040
2026Q2,CA1510005,8300074,MCL,Y,1040
2026Q2,KS2001307,8346983,MCL,Y,1040
2026Q2,CA4410303,8400502,MCL,Y,1040
2026Q2,CA3310044,8500085,MCL,Y,1040
2026Q2,IA2330452,1137782,MCL,Y,1040
2026Q2,NY4118262,57382,MCL,Y,1040
2026Q2,AZ0402073,1265581,MCL,Y,1040
2026Q2,TX1650009,1246082,MCL,Y,1040
2026Q2,CA3310018,8300357,MCL,Y,1040
2026Q2,CA1300540,8411152,MCL,Y,1040
2026Q2,CA3000513,8317981,MCL,Y,1040
2026Q2,CA3310044,8300387,MCL,Y,1040
2026Q2,CA4200514,8416104,MCL,Y,1040
2026Q2,SC4670242,207687,MCL,Y,1040
2026Q2,TX0440001,2000397,MCL,Y,1040
2026Q2,WA5342175,1281604,MCL,Y,1040
2026Q2,CA1510013,8300091,MCL,Y,1040
2026Q2,PA7220314,8012568,MCL,Y,1040
2026Q2,CA1400022,8200007,MCL,Y,1040
2026Q2,DE0000852,39481,MCL,Y,1040
2026Q2,WA5302400,8383102,MCL,Y,1040
2026Q2,MI2000830,8615133,MCL,Y,1040
2026Q2,PA7670009,8509380,MCL,Y,1040
2026Q2,DE0003303,5093,MCL,Y,1040
2026Q2,TX1650010,1246382,MCL,Y,1040
2026Q2,CA1000002,8100142,MCL,Y,1040
2026Q2,CA3310044,8900345,MCL,Y,1040
2026Q2,CA2400140,8412560,MCL,Y,1040
2026Q2,SC4360008,4839210,MCL,Y,1040
2026Q2,CA2400122,8521701,MCL,Y,1040
2026Q2,TX0390019,4102292,MCL,Y,1040
